tipo_muerte,zona,subzona,distrito,circuito,codigo_subcircuito,subcircuito,provincia,codigo_provincia,canton,codigo_canton,coordenada_y,coordenada_x,area_hecho,lugar,tipo_lugar,fecha_infraccion,hora_infraccion,arma,tipo_arma,presunta_motivacion,presun_motiva_observada,probable_causa_motivada,edad,medida_edad,sexo,genero,etnia,estado_civil,nacionalidad,discapacidad,profesion_registro_civil,instruccion
ASESINATO,ZONA 8,D.M. GUAYAQUIL,SUR - DMG,GUASMO,09D01C01S01,GUASMO 1,GUAYAS,09,GUAYAQUIL,0901,-2.28236,-79.87999,URBANO,VIA PUBLICA,PUBLICO,2025-05-22 00:00:00,13:10:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,33,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO
HOMICIDIO,ZONA 9,D.M. QUITO,ELOY ALFARO - DMQ,SANTA ANITA,17D06C03S02,SANTA ANITA 2,PICHINCHA,17,QUITO,1701,-0.25961,-78.5398,URBANO,VIA PUBLICA,PUBLICO,2025-05-21 00:00:00,12:05:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,24,A,HOMBRE,MASCULINO,MESTIZO/A,NO DETERMINADO,VENEZUELA,NINGUNA,SIN_DATO,SIN_DATO
HOMICIDIO,ZONA 6,MORONA SANTIAGO,MENDEZ,LIMON,14D06C02S01,LIMON 1,MORONA SANTIAGO,14,LIMON INDANZA,1403,-3.15557,-78.39451,RURAL,CASA/VILLA,PRIVADO,2025-05-22 00:00:00,05:20:00,ARMA DE FUEGO,CARABINA,VIOLENCIA INTRAFAMILIAR,MALTRATO,HERIDA POR ARMA DE FUEGO,59,A,HOMBRE,MASCULINO,MESTIZO/A,CASADO,ECUADOR,NINGUNA,AGRICULTOR,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PORTETE,BATALLON DEL SUBURBIO,09D04C05S01,BATALLON DEL SUBURBIO 1,GUAYAS,09,GUAYAQUIL,0901,-2.22698,-79.94586,URBANO,VIA PUBLICA,PUBLICO,2025-05-23 00:00:00,17:00:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,33,A,HOMBRE,MASCULINO,MESTIZO/A,CASADO,ECUADOR,NINGUNA,EMPLEADO PRIVADO,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,FLORIDA,MARTHA DE ROLDOS,09D06C02S06,MARTHA DE ROLDOS 6,GUAYAS,09,GUAYAQUIL,0901,-2.14894,-79.93048,URBANO,VIA PUBLICA,PUBLICO,2025-05-23 00:00:00,18:15:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,SIN_DATO,SIN_DATO,HOMBRE,MASCULINO,MESTIZO/A,NO DETERMINADO,ECUADOR,NINGUNA,SIN_DATO,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,NUEVA PROSPERINA,MONTE SINAI,09D08C05S01,MONTE SINAI 1,GUAYAS,09,GUAYAQUIL,0901,-2.12458,-79.98089,URBANO,TERRENO BALDIO,PUBLICO,2025-05-23 00:00:00,19:00:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,SIN_DATO,SIN_DATO,MUJER,FEMENINO,MESTIZO/A,NO DETERMINADO,NO DETERMINADO,NINGUNA,SIN_DATO,SIN_DATO
HOMICIDIO,ZONA 5,SANTA ELENA,LIBERTAD SALINAS,SALINAS CENTRO,24D02C05S02,SALINAS CENTRO 2,SANTA ELENA,24,SALINAS,2403,-2.21159,-80.9701,URBANO,VIA PUBLICA,PUBLICO,2025-05-24 00:00:00,04:20:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,ROBO A PERSONAS,HERIDA POR ARMA DE FUEGO,16,A,HOMBRE,MASCULINO,NO DETERMINADO,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,9 DE OCTUBRE,CRISTO DEL CONSUELO,09D03C07S03,CRISTO DEL CONSUELO 3,GUAYAS,09,GUAYAQUIL,0901,-2.21657,-79.91481,URBANO,CASA/VILLA,PRIVADO,2025-05-23 00:00:00,21:50:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,46,A,HOMBRE,MASCULINO,AFRO,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PORTETE,CHALA,09D04C02S02,CHALA 2,GUAYAS,09,GUAYAQUIL,0901,-2.20556,-79.92386,URBANO,VIA PUBLICA,PUBLICO,2025-05-23 00:00:00,23:00:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,22,A,MUJER,FEMENINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,NUEVA PROSPERINA,FORTIN,09D08C02S01,FORTIN 1,GUAYAS,09,GUAYAQUIL,0901,-2.11695,-79.95016,URBANO,VIA PUBLICA,PUBLICO,2025-05-23 00:00:00,00:45:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,SIN_DATO,SIN_DATO,HOMBRE,MASCULINO,MESTIZO/A,NO DETERMINADO,NO DETERMINADO,NINGUNA,SIN_DATO,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,DURAN,LA HERRADURA,09D24C04S01,LA HERRADURA 1,GUAYAS,09,DURAN,0907,-2.15288,-79.78485,URBANO,VIA PUBLICA,PUBLICO,2025-05-23 00:00:00,20:50:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,21,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO
ASESINATO,ZONA 5,GUAYAS,JUJAN SIMON BOLIVAR,LORENZO DE GARAICOA,09D11C04S01,LORENZO DE GARAICOA 1,GUAYAS,09,SIMON BOLIVAR,0922,-2.07823,-79.3518,RURAL,VIA PUBLICA,PUBLICO,2025-05-23 00:00:00,12:00:00,ARMA DE FUEGO,OTROS ARMA CORTA,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,45,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,EMPLEADO,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,DURAN,CENTRO,09D24C02S03,CENTRO 3,GUAYAS,09,DURAN,0907,-2.17151,-79.85325,URBANO,VIA PUBLICA,PUBLICO,2025-05-23 00:00:00,21:30:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,28,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO
ASESINATO,ZONA 5,GUAYAS,NARANJAL BALAO,SAN CARLOS,09D12C01S01,SAN CARLOS 1,GUAYAS,09,BALAO,0903,-2.91499,-79.70172,URBANO,HACIENDAS,PRIVADO,2025-05-23 00:00:00,13:00:00,ARMA BLANCA,MACHETE,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA BLANCA,20,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,DURAN,LIGA CANTONAL,09D24C08S01,LIGA CANTONAL 1,GUAYAS,09,DURAN,0907,-2.16472,-79.8403,URBANO,VIA PUBLICA,PUBLICO,2025-05-23 00:00:00,00:00:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,32,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,BACHILLER COMER-ADM,SIN_DATO
ASESINATO,ZONA 5,GUAYAS,EL TRIUNFO BUCAY,EL TRIUNFO CENTRO,09D16C03S01,EL TRIUNFO CENTRO 1,GUAYAS,09,EL TRIUNFO,0909,-2.33059,-79.40287,URBANO,SALAS DE BELLEZA,PRIVADO,2025-05-23 00:00:00,21:30:00,ARMA DE FUEGO,REVOLVER,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,25,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO
ASESINATO,ZONA 7,ZAMORA CHINCHIPE,YANTZAZA,PANGUI,19D04C03S01,PANGUI 1,ZAMORA CHINCHIPE,19,EL PANGUI,1906,-3.63356,-78.59536,URBANO,BARES,PRIVADO,2025-05-23 00:00:00,01:30:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,58,A,HOMBRE,MASCULINO,AFRO,SOLTERO,ECUADOR,NINGUNA,COMERCIANTE,SIN_DATO
ASESINATO,ZONA 5,GUAYAS,BALZAR,BALZAR CENTRO,09D13C04S01,BALZAR CENTRO 1,GUAYAS,09,BALZAR,0904,-1.40491,-79.86059,RURAL,VIA PUBLICA,PUBLICO,2025-05-23 00:00:00,08:50:00,OTROS,NINGUNA,DELINCUENCIA COMUN,AMENAZA,HERIDAS CONTUSAS,22,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO
ASESINATO,ZONA 5,GUAYAS,EMPALME,EMPALME SUROESTE,09D15C04S01,EMPALME SUROESTE 1,GUAYAS,09,EMPALME,0908,-1.0397,-79.66953,URBANO,VIA PUBLICA,PUBLICO,2025-05-23 00:00:00,23:00:00,ARMA DE FUEGO,REVOLVER,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,32,A,MUJER,FEMENINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO
ASESINATO,ZONA 5,GUAYAS,EMPALME,EMPALME SUROESTE,09D15C04S01,EMPALME SUROESTE 1,GUAYAS,09,EMPALME,0908,-1.0397,-79.66953,URBANO,VIA PUBLICA,PUBLICO,2025-05-23 00:00:00,23:00:00,ARMA DE FUEGO,REVOLVER,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,31,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,BACHILLERATO
ASESINATO,ZONA 7,EL ORO,MACHALA,PUERTO BOLIVAR,07D02C17S01,PUERTO BOLIVAR 1,EL ORO,07,MACHALA,0701,-3.27004,-80.00111,URBANO,PARQUES Y PLAZAS,PUBLICO,2025-05-23 00:00:00,02:00:00,ARMA BLANCA,MACHETE,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA BLANCA,25,A,HOMBRE,MASCULINO,MESTIZO/A,NO DETERMINADO,ECUADOR,NINGUNA,SIN_DATO,SIN_DATO
ASESINATO,ZONA 5,LOS RIOS,BABAHOYO,LA UNION,12D01C09S01,LA UNION 1,LOS RIOS,12,BABAHOYO,1201,-1.67481,-79.38682,RURAL,FINCA,PRIVADO,2025-05-23 00:00:00,04:45:00,ARMA DE FUEGO,CARTUCHERA,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,16,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,NINGUNA,SIN_DATO
ASESINATO,ZONA 4,MANABI,SUCRE,BAHIA,13D11C01S01,BAHIA 1,MANABI,13,SUCRE,1314,-0.6125,-80.4256,URBANO,VIA PUBLICA,PUBLICO,2025-05-24 00:00:00,05:00:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,37,A,MUJER,FEMENINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO
ASESINATO,ZONA 4,MANABI,SUCRE,BAHIA,13D11C01S01,BAHIA 1,MANABI,13,SUCRE,1314,-0.6125,-80.4256,URBANO,VIA PUBLICA,PUBLICO,2025-05-24 00:00:00,05:00:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,26,A,MUJER,FEMENINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,BASICA
ASESINATO,ZONA 4,MANABI,SUCRE,BAHIA,13D11C01S01,BAHIA 1,MANABI,13,SUCRE,1314,-0.6125,-80.4256,URBANO,VIA PUBLICA,PUBLICO,2025-05-24 00:00:00,05:00:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,30,A,MUJER,FEMENINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO
ASESINATO,ZONA 6,MORONA SANTIAGO,SUR - MORONA,GUALAQUIZA,14D04C05S02,GUALAQUIZA 2,MORONA SANTIAGO,14,GUALAQUIZA,1402,-3.40825,-78.57888,RURAL,BARES,PRIVADO,2025-05-23 00:00:00,03:00:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,23,A,HOMBRE,MASCULINO,INDIGENA,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO
ASESINATO,ZONA 2,ORELLANA,ORELLANA LORETO,COCA OCCIDENTE,22D02C05S02,COCA OCCIDENTE 2,ORELLANA,22,ORELLANA,2201,-0.4543,-76.99784,URBANO,OTROS LOCALES COMERCIALES,PRIVADO,2025-05-23 00:00:00,12:30:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,23,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO
ASESINATO,ZONA 4,MANABI,MANTA,CENTRO,13D02C07S02,CENTRO 2,MANABI,13,MANTA,1308,-0.95563,-80.72317,URBANO,VIA PUBLICA,PUBLICO,2025-05-24 00:00:00,11:00:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,28,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,BACHILL. EN CIENCIAS,SIN_DATO
ASESINATO,ZONA 4,MANABI,MANTA,CUBA,13D02C10S04,CUBA 4,MANABI,13,MANTA,1308,-0.9805,-80.70749,URBANO,VIA PUBLICA,PUBLICO,2025-05-24 00:00:00,13:15:00,ARMA DE FUEGO,FUSIL,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,32,A,HOMBRE,MASCULINO,AFRO,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,BASICA
ASESINATO,ZONA 6,CAÑAR,LA TRONCAL,TRONCAL NORTE,03D03C01S01,TRONCAL NORTE 1,CAÑAR,03,LA TRONCAL,0304,-2.42322,-79.34015,URBANO,VIA PUBLICA,PUBLICO,2025-05-24 00:00:00,09:30:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,29,A,MUJER,FEMENINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,BASICA
ASESINATO,ZONA 5,LOS RIOS,QUEVEDO,CONTROL,12D03C02S02,CONTROL 2,LOS RIOS,12,QUEVEDO,1205,-0.99623,-79.47643,RURAL,VIA PUBLICA,PUBLICO,2025-05-24 00:00:00,20:00:00,ARMA DE FUEGO,FUSIL,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,17,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,SIN_DATO,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,ESTEROS,MALVINAS NORTE,09D02C03S03,MALVINAS NORTE 3,GUAYAS,09,GUAYAQUIL,0901,-2.22699,-79.91458,URBANO,VIA PUBLICA,PUBLICO,2025-05-24 00:00:00,08:30:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,25,A,HOMBRE,MASCULINO,MESTIZO/A,NO DETERMINADO,ECUADOR,NINGUNA,SIN_DATO,SIN_DATO
ASESINATO,ZONA 5,GUAYAS,DAULE,DAULE CENTRO,09D19C03S01,DAULE CENTRO 1,GUAYAS,09,DAULE,0906,-1.82421,-79.95486,URBANO,VIA PUBLICA,PUBLICO,2025-05-24 00:00:00,19:50:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,24,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PASCUALES,PASCUALES,09D07C06S03,PASCUALES 3,GUAYAS,09,GUAYAQUIL,0901,-2.07053,-79.93794,URBANO,CASA/VILLA,PRIVADO,2025-05-24 00:00:00,19:15:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,18,A,MUJER,FEMENINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO
ASESINATO,ZONA 5,GUAYAS,DAULE,DAULE CENTRO,09D19C03S01,DAULE CENTRO 1,GUAYAS,09,DAULE,0906,-1.82421,-79.95486,URBANO,VIA PUBLICA,PUBLICO,2025-05-24 00:00:00,19:50:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,17,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO
ASESINATO,ZONA 5,LOS RIOS,BABAHOYO,PIMOCHA,12D01C11S01,PIMOCHA 1,LOS RIOS,12,BABAHOYO,1201,-1.75744,-79.50791,RURAL,HACIENDAS,PRIVADO,2025-05-24 00:00:00,17:15:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,34,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,JORNALERO,BASICA
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PASCUALES,PASCUALES,09D07C06S03,PASCUALES 3,GUAYAS,09,GUAYAQUIL,0901,-2.07053,-79.93794,URBANO,CASA/VILLA,PRIVADO,2025-05-24 00:00:00,19:15:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,14,A,MUJER,FEMENINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO
ASESINATO,ZONA 5,GUAYAS,PEDRO CARBO,LOMAS DE SARGENTILLO,09D14C05S02,LOMAS DE SARGENTILLO 2,GUAYAS,09,LOMAS DE SARGENTILLO,0924,-1.86119,-80.08687,RURAL,VIA PUBLICA,PUBLICO,2025-05-24 00:00:00,22:50:00,ARMA BLANCA,CUCHILLO,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA BLANCA,24,A,MUJER,FEMENINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PASCUALES,PASCUALES,09D07C06S03,PASCUALES 3,GUAYAS,09,GUAYAQUIL,0901,-2.07053,-79.93794,URBANO,CASA/VILLA,PRIVADO,2025-05-24 00:00:00,19:15:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,37,A,MUJER,FEMENINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,QUEHACER. DOMESTICOS,SIN_DATO
ASESINATO,ZONA 5,LOS RIOS,BABAHOYO,MATA DE CACAO,12D01C12S03,MATA DE CACAO 3,LOS RIOS,12,BABAHOYO,1201,-1.96323,-79.39169,RURAL,HACIENDAS,PRIVADO,2025-05-24 00:00:00,00:15:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,34,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO
ASESINATO,ZONA 7,EL ORO,SANTA ROSA,SANTA ROSA ESTE,07D06C04S01,SANTA ROSA ESTE 1,EL ORO,07,SANTA ROSA,0712,-3.44011,-79.96465,URBANO,GASOLINERAS,PRIVADO,2025-05-25 00:00:00,03:40:00,ARMA DE FUEGO,REVOLVER,DELINCUENCIA COMUN,ROBO A PERSONAS,HERIDA POR ARMA DE FUEGO,58,A,HOMBRE,MASCULINO,MESTIZO/A,CASADO,ECUADOR,NINGUNA,EMPLEADO PRIVADO,SIN_DATO
ASESINATO,ZONA 5,LOS RIOS,PUEBLOVIEJO,CATARAMA,12D02C06S01,CATARAMA 1,LOS RIOS,12,URDANETA,1206,-1.5702,-79.4919,RURAL,VIA PUBLICA,PUBLICO,2025-05-24 00:00:00,19:00:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,18,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,9 DE OCTUBRE,CRISTO DEL CONSUELO,09D03C07S02,CRISTO DEL CONSUELO 2,GUAYAS,09,GUAYAQUIL,0901,-2.21859,-79.90434,URBANO,VIA PUBLICA,PUBLICO,2025-05-24 00:00:00,22:00:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,28,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,BASICA
ASESINATO,ZONA 8,D.M. GUAYAQUIL,9 DE OCTUBRE,CRISTO DEL CONSUELO,09D03C07S02,CRISTO DEL CONSUELO 2,GUAYAS,09,GUAYAQUIL,0901,-2.21859,-79.90434,URBANO,VIA PUBLICA,PUBLICO,2025-05-24 00:00:00,22:00:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,39,A,HOMBRE,MASCULINO,MESTIZO/A,CASADO,ECUADOR,NINGUNA,EMPLEADO PRIVADO,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,9 DE OCTUBRE,CRISTO DEL CONSUELO,09D03C07S02,CRISTO DEL CONSUELO 2,GUAYAS,09,GUAYAQUIL,0901,-2.21859,-79.90434,URBANO,VIA PUBLICA,PUBLICO,2025-05-24 00:00:00,22:00:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,33,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO
ASESINATO,ZONA 7,EL ORO,PASAJE,BAJO ALTO,07D01C04S01,BAJO ALTO 1,EL ORO,07,EL GUABO,0706,-3.24486,-79.83189,URBANO,VIA PUBLICA,PUBLICO,2025-05-24 00:00:00,18:00:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,29,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,EMPLEADO,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,MODELO,KENNEDY,09D05C06S01,KENNEDY 1,GUAYAS,09,GUAYAQUIL,0901,-2.18551,-79.8904,URBANO,VIA PUBLICA,PUBLICO,2025-05-24 00:00:00,22:05:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,29,A,HOMBRE,MASCULINO,MESTIZO/A,NO DETERMINADO,ECUADOR,NINGUNA,SIN_DATO,SIN_DATO
ASESINATO,ZONA 7,EL ORO,HUAQUILLAS,ARENILLAS,07D05C02S01,ARENILLAS 1,EL ORO,07,ARENILLAS,0702,-3.55904,-80.05937,URBANO,VIA PUBLICA,PUBLICO,2025-05-25 00:00:00,02:30:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,22,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,9 DE OCTUBRE,GARAY,09D03C04S01,GARAY 1,GUAYAS,09,GUAYAQUIL,0901,-2.2002,-79.89483,URBANO,VIA PUBLICA,PUBLICO,2025-05-24 00:00:00,01:15:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,TRAFICO INTERNOS DE DROGAS (MICROTRAFICO),HERIDA POR ARMA DE FUEGO,41,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,EMPLEADO,PRIMARIA
ASESINATO,ZONA 8,D.M. GUAYAQUIL,ESTEROS,MALVINAS NORTE,09D02C03S02,MALVINAS NORTE 2,GUAYAS,09,GUAYAQUIL,0901,-2.22383,-79.90661,URBANO,VIA PUBLICA,PUBLICO,2025-05-24 00:00:00,02:00:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMUN,AMENAZA,HERIDA POR ARMA DE FUEGO,15,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO
